Address,Google Maps URL,latitude,longitude,NAddress
"PRIVADA 11 SUR NUMERO 1212 ENTRE CAMINO VIEJO A SAN DIEGO Y LA 11 ORIENTE, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"CALLE LAS CRUCES NUM 75, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"GRAL PROFIRIO DIAZ NUM 21 ESQ. AVENIDA CIUDAD MILITAR 24 DE MAYO, Pue.","https://www.google.com/maps/search/?api=1&query=19.0308908,-98.1763796",19.0308908,-98.176379,"Avenida Ciudad Militar, Municipio de Puebla, Puebla, 72380, México"
"15 DE MAYO - MADERO, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"PRIVADA SANTA CLARA MZ 5 LT 3 ESQ SANTA CECILIA, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"CALLE INDEPENDENCIA 235, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"CAMINO DE TERRACERÍA EL PARAJE DENOMINADO TLACO CRUZ, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"34 SUR - PRIVADA VENUS, Pue.","https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
"ALBA 14 SUR NUMERO 11, Pue.",,,,N/A
CALLE TEHUACAN NO 345 ESQ DIAGONAL COANALA,"https://www.google.com/maps/search/?api=1&query=19.0553476,-98.2316591",19.0553476,-98.231659,"Solimex, Calle Tehuacán Sur, Municipio de Puebla, Puebla, 72140, México"
113 PTE 1103 ESQ 11SUR,,,,N/A
OSA MAYOR- BOULEVARD ATLIXCAYOTLY BOULEVARD DEL NIÑO POBLANO,"https://www.google.com/maps/search/?api=1&query=18.98376,-98.3166303",18.98376,-98.31663,"Boulevard Vía Atlixcáyotl, Santa Clara Ocoyucan, Ocoyucan, Puebla, 72850, México"
AZTECA MANZANA 55 LOTE 1 ESQ NEZAHUALCOYOTL,"https://www.google.com/maps/search/?api=1&query=19.3994934,-98.9896643",19.3994934,-98.989664,"Calle Norteñas, Nezahualcóyotl, Estado de México, 57809, México"
BOULEVARD CARMEN SERDAN ESQ 5 DE FEBRERO,"https://www.google.com/maps/search/?api=1&query=19.0843462,-98.205179",19.0843462,-98.20517,"Carretera Federal Puebla-Tlaxcala, Municipio de Puebla, Puebla, 72030, México"
"CALLE RADIAL ZAPATA S-N - 19.03496, -98.27018",,,,N/A
AVENIDA LAS TORRES 2 - AVENIDA EL PROGRESO,,,,N/A
LAURELES S-N ESQ JIRASOLES,,,,N/A
BOULEVARD 18 DE NOVIEMBRE - CALLE H,"https://www.google.com/maps/search/?api=1&query=19.0499926,-98.1541307",19.0499926,-98.15413,"Federal a Tehuacán, Municipio de Puebla, Puebla, 72320, México"
ESMERALDA NUMERO 3 - TIERRA Y LIBERTAD,,,,N/A
AVENIDA 5 DE MAYO - 30 OTE,"https://www.google.com/maps/search/?api=1&query=19.4344938,-99.1376552",19.4344938,-99.137655,"Taquería tlaquepaque, Calle 5 de Mayo, Centro Urbano, Cuauhtémoc, Ciudad de México, 06000, México"
PRIVADA 143 B PONIENTE 2902 - 27 C SUR,,,,N/A
"PRIV, HUTZOL ESQ CALLE MOCTEZUMA",,,,N/A
HOSPITAL DE San José Chiapa,"https://www.google.com/maps/search/?api=1&query=19.2388424,-97.7677154",19.2388424,-97.767715,"Calle 8 Sur, San José Chiapa, Puebla, 75120, México"
LA PURISIMA NUM. 1605 ENTRE 18 NTE Y VIA PUEBLA,"https://www.google.com/maps/search/?api=1&query=19.0450276,-98.18473619999999",19.0450276,-98.1847362,"Avenida 16 Oriente, El Alto, Municipio de Puebla, Puebla, 72280, México"
MANZANARES NUM 8 - TOLOXA Y NIÑOS HEROES,,,,N/A
11 SUR NUMERO 1102 Y 11 ORIENTE,,,,N/A
"G-726, SAN BARTOLO SUR B 726, INFONAVIT SAN BARTOLO, 72495 PUEBLA, PUE., MÉXICO","https://www.google.com/maps/search/?api=1&query=18.9912727,-98.2430251",18.9912727,-98.243025,"Boulevard Periférico Ecológico, Municipio de Puebla, Puebla, 72490, México"
HERMANOS SERDAN 1704 ESQ BOULEVARD CARMELITAS,"https://www.google.com/maps/search/?api=1&query=18.997638,-98.25139089999999",18.997638,-98.2513909,"Calle Hermanos Serdán, Municipio de Puebla, Puebla, 72480, México"
30 NORTE Y BOULEVARD XONACA,"https://www.google.com/maps/search/?api=1&query=19.046445,-98.1749048",19.046445,-98.174904,"Papeleria Gracia, 227, Calle 30 Norte, Municipio de Puebla, Puebla, 72270, México"
CARRETERA FEDERAL 150 TEHUACAN - PUEBLA CASETA DE COBRO -76,"https://www.google.com/maps/search/?api=1&query=18.8142635,-97.090908",18.8142635,-97.0909,"Carretera Federal Orizaba - Zongolica, Novillero Chico, Rafael Delgado, Veracruz, 94410, México"
10 ORIENTE,,,,N/A
CARRETERA FEDERAL AMOZOC -SAN JOSÉ CHIAPA KM 129,"https://www.google.com/maps/search/?api=1&query=19.2388424,-97.7677154",19.2388424,-97.767715,"Calle 8 Sur, San José Chiapa, Puebla, 75120, México"
"HÉCTOR LEZAMA SURROCA #322, ENTRE LAS CALLES 3 Y 5 ORIENTE","https://www.google.com/maps/search/?api=1&query=18.4594934,-97.3842507",18.4594934,-97.38425,"Calle Héctor Lezama Surroca, Tehuacán, Puebla, 75700, México"
8 OTE 2603 - 26 NTE,,,,N/A
PRIVADA 4 OTE NUM 410,"https://www.google.com/maps/search/?api=1&query=19.0503949,-98.0920291",19.0503949,-98.092029,"Privada 4 Oriente, Casa Blanca, Amozoc, Puebla, 72990, México"
CERRADA NIÑOS HEROES 5401 ESQ MORELOS,"https://www.google.com/maps/search/?api=1&query=18.6813049,-99.1013498",18.6813049,-99.101349,"Tlaltizapan, Tlaltizapán de Zapata, Morelos, México"
CALLE 8 SUR ESQ 15 PTE,,,,N/A
DE LA 16 DE SEPTIEMBRE NUM 8906 - 89 OTE,"https://www.google.com/maps/search/?api=1&query=18.9974928,-98.22439860000001",18.9974928,-98.2243986,"parada de autobus, Avenida 16 de Septiembre, Municipio de Puebla, Puebla, 72470, México"
ANDADOR 14 A SUR 11106 DTO 3 ESQUINA 14 A SUR,"https://www.google.com/maps/search/?api=1&query=40.7595044,-73.9271644",40.7595044,-73.927164,"34-01, 31st Street, Queens, City of New York, New York, 11106, United States"
PLAZA DE SAN DIEGUITO EDIF J1 DEPTO 6 ESQ 32 SUR,,,,N/A
PRIVADA VENUSTIANO CARRANZA 265 ESQUINA PINO SUAREZ,"https://www.google.com/maps/search/?api=1&query=20.5219536,-100.8104216",20.5219536,-100.810421,"117, Calle Vicente Rivapalacios, Zona Centro, Celaya, Guanajuato, 38000, México"
CALLE SAN MARCOS EDIFICIO 718 DEPTO A - SAN FELIPE Y SAN MATIAS,,,,N/A
COMANDANCIA DE CHICHIQUILA,"https://www.google.com/maps/search/?api=1&query=19.1990849,-97.06754389999999",19.1990849,-97.0675439,"Esc. Telesecundaria, Avenida Ignacio Zaragoza, San José, Chichiquila, Puebla, México"
11 SUR FRENTE AL NUMERAL 14709-MARGARITAS,,,,N/A
19 SUR N1701,,,,N/A
AVENIDA SAN FRANCISCO ESQUINA CON RIO CONCHOS,"https://www.google.com/maps/search/?api=1&query=29.54079238379509,-104.6035163142411",29.54079238,-104.6035163,"Municipio de Ojinaga, Chihuahua, México"
C 5 DE MAYO 25 ESQ CALLE A TLAXCALA,"https://www.google.com/maps/search/?api=1&query=19.318154,-98.2374954",19.318154,-98.237495,"Esc. Prim. Educación y Patria, Avenida Miguel de Lardizábal y Uribe, Tlaxcala, Tlaxcala de Xicohténcatl, Municipio de Tlaxcala, Tlaxcala, 90000, México"
135 PTE 1762 - 19 A SUR Y 19 SUR,"https://www.google.com/maps/search/?api=1&query=18.9834026,-98.2638309",18.9834026,-98.26383,"Calle Segunda de Anillo Periférico, San Isidro Castillotla 2ª, 3ª, Y 4ª, Sección, Municipio de Puebla, Puebla, 72830, México"
PINOS GRANADA NUMERO 1 PRIVADA SAUSE- SOBRE ARENAL EN CHACHAPA-,"https://www.google.com/maps/search/?api=1&query=37.1774605,-3.5984368",37.1774605,-3.598436,"Calle Cárcel Baja, Sagrario, Centro - Sagrario, Centro, Granada, Comarca de la Vega de Granada, Granada, Andalucía, 18001, España"
DE LA PEDRERA ENTRE BOULEVARD NORTE,,,,N/A
114 PTE &,,,,N/A
AVENIDA CAZADORES DE MORELIA Y CALZADA,"https://www.google.com/maps/search/?api=1&query=19.0581566,-98.1821858",19.0581566,-98.182185,"Avenida Cazadores de Morelia, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72280, México"
CALLE ALATRISTE,"https://www.google.com/maps/search/?api=1&query=18.4294035,-97.4019953",18.4294035,-97.401995,"Calle Alatriste, Tehuacán, Puebla, 75857, México"
ARTICULO 5 # 19 ESQ CONSTITUYENTE,,,,N/A
CALLE OCTUBRE DE 1867 - AVENIDA BENEMERITO DE LAS AMERICAS,"https://www.google.com/maps/search/?api=1&query=19.0793601,-98.1225486",19.0793601,-98.122548,"Calle Benemérito de las Américas, Municipio de Puebla, Puebla, 72229, México"
CORREDOR INDUSTRIAL JOSE MARIA MORELOS,,,,N/A
PRIV ROSAS DEL TEPEYAC N 9 ESQ MIGUEL HIDALGO Y LIBERTAD,"https://www.google.com/maps/search/?api=1&query=19.4891628,-99.11621749999999",19.4891628,-99.1162175,"Universidad ICEL, Privada Quinta Allende, Colonia Tepetates, Gustavo A. Madero, Ciudad de México, 07010, México"
CALLE 16 DE SEPTIEMBRE NUM 160 ENTRE 5 DE MAYO Y BENITO JUAREZ,,,,N/A
DOMICILIO CONOCIDO,,,,N/A
C. Zapotitlán ENTRE HUEJOTE,"https://www.google.com/maps/search/?api=1&query=18.9033324,-98.251109",18.9033324,-98.2511,"Calle Zapotitlán, Municipio de Puebla, Puebla, 72960, México"
CALLE 2 DE ABRIL - COL. LOS MANANTIALES - TLAPEHUALA,"https://www.google.com/maps/search/?api=1&query=18.2400802,-100.532424",18.2400802,-100.53242,"Calle Río Balsas, Tlapehuala, Guerrero, México"
FRAY JUAN DE GRIIJALVA 2809 ESQ. RIO PAPAGAYO,"https://www.google.com/maps/search/?api=1&query=18.9949294,-98.1918471",18.9949294,-98.191847,"Calle Fray Juan de Grijalva, Tres Cruces, Municipio de Puebla, Puebla, 72592, México"
AVENIDA TEPEACA Y PRIVADA TALAXCALA,"https://www.google.com/maps/search/?api=1&query=19.0041106,-98.2253318",19.0041106,-98.225331,"Calle Tepeaca, Municipio de Puebla, Puebla, 72470, México"
AUTOPISTA MEXICO PUEBLA KM 96+500,"https://www.google.com/maps/search/?api=1&query=19.0414398,-98.2062727",19.0414398,-98.206272,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
10 SUR NUM 6353 ESQ 63 Y 65 OTE,,,,N/A
NO PROPORCIONA,,,,N/A
AVENIDA INDEPENDENCIA 209,"https://www.google.com/maps/search/?api=1&query=-34.6170995,-58.3694456",-34.6170995,-58.369445,"203, Avenida Independencia, San Telmo, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1100AAC, Argentina"
CAMINO DE ISURGENTES A ZACAPOAXTLA,"https://www.google.com/maps/search/?api=1&query=19.8735055,-97.5887976",19.8735055,-97.588797,"Calle 5 de Mayo Norte, Zacapoaxtla, Puebla, 73680, México"
E.ZAPATA Y SEGUNDA PRIVADA EMILIANO ZAPATA,,,,N/A
ITALIA N 9 ESQ SUIZA Y GLORIETA,"https://www.google.com/maps/search/?api=1&query=41.87194,12.56738",41.87194,12.5673,"Viale Palmiro Togliatti, Torre Spaccata, Don Bosco, Roma, Roma Capitale, Lazio, 00172, Italia"
CALLE ZAFIRO 6515 -,"https://www.google.com/maps/search/?api=1&query=40.3474664,-3.6786061",40.3474664,-3.678606,"Calle del Zafiro, Butarque, Villaverde, Madrid, Comunidad de Madrid, 28041, España"
VALLE DE SAN JOSE NUM 7009 ESQ OAXACA Y PUEBLA,"https://www.google.com/maps/search/?api=1&query=17.0731842,-96.7265889",17.0731842,-96.726588,"Farmacias Similares, Avenida Venus, Oaxaca de Juárez, Oaxaca, 68040, México"
AUTOPISTA MEXICO- PUEBLA KM 108,"https://www.google.com/maps/search/?api=1&query=19.3347211,-98.5806193",19.3347211,-98.580619,"Autopista México - Puebla, Santa Rita Tlahuapan, Tlahuapan, Puebla, México"
"AVENIDA HIDALGO ESQUINA CON CALLE EL PROGRESO,","https://www.google.com/maps/search/?api=1&query=13.6970425,-89.217027",13.6970425,-89.21702,"Calle El Progreso, Colonia Peralta, Colonia Flor Blanca, Distrito Municipal 2, San Salvador, Ayutuxtepeque, Departamento de San Salvador, 1103, El Salvador"
104 B ORIENTE 4226 ESQ 46 NORTE,,,,N/A
COLONIA TLAMOTOLO,,,,N/A
31 PTE 1020 INTERIOR -4 LIBRAMIENTO SAN LORENZO TCNOLOGICO,"https://www.google.com/maps/search/?api=1&query=19.0366425,-98.2128",19.0366425,-98.212,"921, Avenida 29 Poniente, Municipio de Puebla, Puebla, 72009, México"
HOSPITAL GENERAL DE CUACNOPALAN,"https://www.google.com/maps/search/?api=1&query=18.816823,-97.51070879999999",18.816823,-97.5107088,"Calle 2 Norte, Cuacnopalan, Palmar de Bravo, Puebla, México"
REFORMA 118 -- 5 DE MAYO Y 3 NORTE,,,,N/A
"19.093485,-98.2500150","https://www.google.com/maps/search/?api=1&query=19.0936133,-98.2499737",19.0936133,-98.249973,"Avenida Independencia, Sanctorum, Cuautlancingo, Puebla, 72730, México"
MORELOS 5,"https://www.google.com/maps/search/?api=1&query=18.6813049,-99.1013498",18.6813049,-99.101349,"Tlaltizapan, Tlaltizapán de Zapata, Morelos, México"
CALLE MIGUEL ALEMAN NUM 1512 - 15 Y 17 PTE,"https://www.google.com/maps/search/?api=1&query=27.4980339,-109.930482",27.4980339,-109.93048,"Wyndham Garden, Avenida Miguel Alemán, Ciudad Obregón, Cajeme, Sonora, 85120, México"
CERRADA FLORENTINO MAYA EDF 32 DTO E ESQ PROLONGACION DE LA 24 SUR,"https://www.google.com/maps/search/?api=1&query=18.9917782,-98.1965591",18.9917782,-98.196559,"Cerrada Florentino Maya, Tres Cruces, Municipio de Puebla, Puebla, 72592, México"
LIBRAMIENTO A LA ALTURA DE LOS VIVEROS,,,,N/A
CAMPO DE FUTBOL LA LADRILLERA,,,,N/A
EN EL CAÑO DE AGUA CASI ESQ LIBRAMIENTO SAN MARCOS,"https://www.google.com/maps/search/?api=1&query=18.4399276,-97.3907677",18.4399276,-97.390767,"Libramiento San Marcos, Tehuacán, Puebla, 75857, México"
CAMPOS DE CULTIVO,,,,N/A
"CARRIL DE LA TRANCA DE FIERRO CAMPO POTRERO II, DE LA JUNTA AUXILIAR ESCAPE DE LAGUNILLAS","https://www.google.com/maps/search/?api=1&query=18.4826102,-98.6603021",18.4826102,-98.660302,"Calle 20 de Noviembre, Escape de Lagunillas, Chietla, Puebla, México"
"CAMINO AL RELLENO SANITARIO, FRACCIONAMIENTO. SAN DAMIÁN.",,,,N/A
CARRETERA FEDERAL PUEBLA - TEHUACAN CON DIRECCIÓN A TECAMACHALCO,"https://www.google.com/maps/search/?api=1&query=18.8837342,-97.7371353",18.8837342,-97.737135,"Calle 15 Sur, Tecamachalco, Puebla, 75480, México"
CARRETERA A TLALTEPEXI S-N,"https://www.google.com/maps/search/?api=1&query=17.89584,-98.40209999999999",17.89584,-98.4021,"Calle Hidalgo, Xixingo de los Reyes, Tulcingo, Puebla, México"
PRIV ZARAGOZA # 5 Y 2DA PRIV DE ZARAGOZA,"https://www.google.com/maps/search/?api=1&query=41.6488226,-0.8890853",41.6488226,-0.889085,"Arte Tiless, Sl, 2, Calle Madre Sacramento, Centro, Zaragoza, Aragón, 50004, España"
SAN DIEGO 29 ESQ EJIDO Y GRANADA,"https://www.google.com/maps/search/?api=1&query=32.715738,-117.1610838",32.715738,-117.161083,"1033, 4th Avenue, Core-Columbia, Banker's Hill, San Diego, San Diego County, CAL Fire Southern Region, California, 92101, United States"
CALLE GALEANA ESQUINA PERIFERICO,,,,N/A
CALLE PROFESOR APOLINAR,"https://www.google.com/maps/search/?api=1&query=19.4885144,-71.549603",19.4885144,-71.5496,"Partido, Dajabón, República Dominicana"
9 NORTE Y OTE 24,,,,N/A
FRANCISCO I MADERO 117,,,,N/A
CALLE BUGANBILIAS # 10,"https://www.google.com/maps/search/?api=1&query=20.5239348,-102.3334589",20.5239348,-102.333458,"Ayotlán, Jalisco, 47930, México"
CARRETERA A PAJUATA,,,,N/A
VILLA CARDEL Y VILLA UNION,"https://www.google.com/maps/search/?api=1&query=19.0709423,-98.11876509999999",19.0709423,-98.1187651,"Calle Ajusco, Municipio de Puebla, Puebla, 72229, México"
CALLE RAFAEL CORTES PONIENTE N0 8,,,,N/A
COMICILIO CONOCIDO,,,,N/A
"SAN ISIDRO MONTERROSAS, TERRENOS DE CULTIVO","https://www.google.com/maps/search/?api=1&query=18.8566665,-97.5752777",18.8566665,-97.575277,"Calle Nacional, San Isidro Monterrosas, Palmar de Bravo, Puebla, México"
CALLE PRINCIPAL ESQ . CALLE SAN FRANCISCO,,,,N/A
PASTOR ROAUIX ESQUINA VIAS,"https://www.google.com/maps/search/?api=1&query=25.7347459,-103.4417846",25.7347459,-103.441784,"Esmeralda, Gómez Palacio, Durango, México"
129 B PTE NUM 2913-D ESQ 29 SUR,,,,N/A
CALLE COLON ENTRE ALA TRISTE Y MORELOS,"https://www.google.com/maps/search/?api=1&query=18.6813049,-99.1013498",18.6813049,-99.101349,"Tlaltizapan, Tlaltizapán de Zapata, Morelos, México"
"CALLE CALLE 9 NORTE Y 2 PTE # 6, INTERIOR 5, DEL BARRIO DE SAN JUAN CALVARIO","https://www.google.com/maps/search/?api=1&query=19.0672732,-98.31295039999999",19.0672732,-98.3129504,"casa, Avenida 6 Poniente, Pueblo Mágico, San Pedro, Cholula, San Pedro Cholula, Puebla, 72860, México"
"CALLE NICOLÁS BRAVO NÚM. 51, SECC. 3RA.",,,,N/A
CARRETERA INTERNACIONAL 190 S-N,"https://www.google.com/maps/search/?api=1&query=16.6344617,-96.0480541",16.6344617,-96.048054,"Carretera Federal Oaxaca - Tehuantepec, El Gramal, Nejapa de Madero, Oaxaca, México"
SAN JOSE LOS PINOS,"https://www.google.com/maps/search/?api=1&query=19.0017004,-98.2380467",19.0017004,-98.238046,"Calle Aztecas, Municipio de Puebla, Puebla, 72470, México"
PRIVADA DE LA 9 SUR ENTRE 3 Y 5 OTE,,,,N/A
AVENIDAFERROCARRIL ESQ.PRIMERA PRIVADA BENITO JUAREZ,"https://www.google.com/maps/search/?api=1&query=19.3794059,-99.15914459999999",19.3794059,-99.1591446,"Avenida División del Norte, Colonia Letrán Valle, Benito Juárez, Ciudad de México, 03020, México"
RIO APULCO NUM 502 ESQ. RIO PAPALOAPAN,,,,N/A
TETELA # 11 ESQ HUACHINANGO,"https://www.google.com/maps/search/?api=1&query=20.1679874,-98.0550708",20.1679874,-98.05507,"Calle Tetela, Monterrey, Huauchinango, Puebla, 73160, México"
"PONIENTE N. 216, COL. CENTRO",,,,N/A
VALLE DE MEXICO ESQUINA ZACATECAS,"https://www.google.com/maps/search/?api=1&query=19.6666667,-99",19.6666667,-9.0,"تكانت, موريتانيا"
DOMICILIO CONOCIDO,,,,N/A
#¿NOMBRE?,,,,N/A
COL MOISES SABA MANZANA 4 LOTE 10,,,,N/A
COMUNIDAD DE RANCHO CHICO,,,,N/A
MELCHOR OCAMPO ESQ AVENIDA HIDALGO,"https://www.google.com/maps/search/?api=1&query=19.7031072,-99.14349639999999",19.7031072,-99.1434964,"Calle Melchor Ocampo, Melchor Ocampo, Estado de México, 54880, México"
"CAMINO DE TERRACERÍA CON DIRECCIÓN AL CANAL, A LA ALTURA DE LA CAPILLA DE SAN JUDAS TADEO","https://www.google.com/maps/search/?api=1&query=6.1378333,-75.2615163",6.1378333,-75.261516,"Calle 50A, El Santuario, Oriente, Antioquia, 054450, Colombia"
SEMBRADIOS CERCA DE CARRETERA PRINCIPAL A NENETZINTLA,"https://www.google.com/maps/search/?api=1&query=19.0507769,-97.9658881",19.0507769,-97.965888,"Calle 5 Oriente, Santa María Nenetzintla, Acajete, Puebla, México"
CARRETERA ESTATAL IZUCAR - ATENCINGO,"https://www.google.com/maps/search/?api=1&query=18.5128134,-98.6051389",18.5128134,-98.605138,"Calle Adalberto García, Atencingo, Chietla, Puebla, México"
"PROLONGACIÓN DE LA CALLE 3 NORTE Y 8 PONIENTE, CAMINO RURAL A LA PISTA, COLONIA EL CARMEN","https://www.google.com/maps/search/?api=1&query=19.0482587,-98.19835379999999",19.0482587,-98.1983538,"Centro Histórico de Puebla, Ciclovía 9 Sur, Municipio de Puebla, Puebla, 72240, México"
"A ORILLA DEL RIO, EL AREA DE FUTAS Y LEGUMBRES","https://www.google.com/maps/search/?api=1&query=-30.7915321,-64.3491202",-30.7915321,-64.34912,"A Orilla del Río, Ruta Provincial 17, Ongamira, Pedanía Manzanas, Departamento Ischilín, Córdoba, X5200, Argentina"
CALLE 4TA. BERRIOZÁBAL,"https://www.google.com/maps/search/?api=1&query=16.8071913,-93.2747256",16.8071913,-93.274725,"Calle 4 Poniente Norte, Berriozábal, Chiapas, México"
CARRETERA PUEBLA AZUMIATLA KM 7.5 ESQ 1ERA DE ENERO Y 11 SUR,"https://www.google.com/maps/search/?api=1&query=18.906219,-98.2472254",18.906219,-98.247225,"Camino Principal, Municipio de Puebla, Puebla, 72960, México"
CALLE 12 DE DICIEMBRE Y 9 NORTE DE LA COMUNIDAD DE LA COMPAÑÍA DE JESÚS,"https://www.google.com/maps/search/?api=1&query=19.3733422,-99.287203",19.3733422,-99.2872,"12 de Diciembre, Colonia El Ébano, Cuajimalpa de Morelos, Santa Fe, Ciudad de México, 05219, México"
ENTRADA DE RUBEN JARAMILLO,,,,N/A
CARRETERA GRAJALES MÁXIMO SERDAN,,,,N/A
11 NORTE 7202 ESQUINA 72 PTE,"https://www.google.com/maps/search/?api=1&query=19.0751496,-98.1901977",19.0751496,-98.190197,"Mobil, Calle 9 Norte, Municipio de Puebla, Puebla, 72015, México"
"PASO DE CORTES KM 27, PARAJE OCOTLA, SANTIAGO XALIZINTLA","https://www.google.com/maps/search/?api=1&query=19.0804127,-98.5178931",19.0804127,-98.517893,"Calle 7 Poniente, Santiago Xalitzintla, San Nicolás de los Ranchos, Puebla, 74180, México"
CALLE SUR 11 N° 22,"https://www.google.com/maps/search/?api=1&query=18.8524746,-97.05791610000001",18.8524746,-97.0579161,"Calle Oriente 1, San José, Ixtaczoquitlán, Veracruz, 94460, México"
BOULEVARD XONACATEPEC 10817,"https://www.google.com/maps/search/?api=1&query=19.0745707,-98.11359519999999",19.0745707,-98.1135952,"Boulevard Xonacatepec, Municipio de Puebla, Puebla, 72229, México"
EJE PONIENTE S-N,"https://www.google.com/maps/search/?api=1&query=19.4425636,-99.1480927",19.4425636,-99.148092,"Calle Pedro Moreno, Colonia Buenavista, Cuauhtémoc, Ciudad de México, 06350, México"
ENTRADA A LA JUNTA AUXILIAR DE SANTA MARI IXTIYUCAN,"https://www.google.com/maps/search/?api=1&query=19.1846455,-97.81034989999999",19.1846455,-97.8103499,"Avenida 5 de Mayo, Santa María Ixtiyucan, Nopalucan, Puebla, 75000, México"
BOULEVARD EMILIANO ZAPATA ESQ. CAMINO A LA BUAP,,,,N/A
CARRETERA ESTATAL A VICENTE GUERRERO ENTRE RANCHO CABRAS Y RANCHO NUEVO,"https://www.google.com/maps/search/?api=1&query=23.7321074,-103.9832684",23.7321074,-103.983268,"Calle Aldama, Vicente Guerrero, Durango, México"
RETORNO GARDENIAS EDIFICIO 83 2DA SECCION,,,,N/A
KM 18.5625650 DE TULCINGO A IZUCAR DE MATAMOROS,"https://www.google.com/maps/search/?api=1&query=18.0458332,-98.4225",18.0458332,-98.422,"Tecomatlán - Tulcingo, Tulcingo de Valle, Tulcingo, Puebla, 29040, México"
CALLE PRINCIPAL ZONA DE TOLERANCIA,,,,N/A
SAN HIPÓLITO SOLTEPEC.,"https://www.google.com/maps/search/?api=1&query=19.1241887,-97.71723019999999",19.1241887,-97.7172302,"Avenida Álvaro Obregón, Villa Union, Soltepec, Puebla, 75140, México"
"ANNIE J. CANOON 50 ESQ ADOLFO LO´PEZ MATEOS**19.030343, -98.318065**","https://www.google.com/maps/search/?api=1&query=19.0304497,-98.31800870000001",19.0304497,-98.3180087,"16, Calle Annie Jump Cannon, Tonantzintla (Santa María Tonantzintla), San Andrés Cholula, Puebla, 72840, México"
AVENIDAPUEBLA Y CALLE EJIDO ENTRE LAZARO CARDENA,"https://www.google.com/maps/search/?api=1&query=17.9567646,-102.1943485",17.9567646,-102.194348,"El Caminero, Avenida Lázaro Cárdenas, Centro, Lázaro Cárdenas, Michoacán, 60950, México"
ALLENDE S-N,,,,N/A
PERIFERICO ESQUINA FORJADORES,,,,N/A
CAMINO REAL JUNTO AL BASURERO MUNICIPAL,,,,N/A
5 NORTE NUM 36,,,,N/A
18 OTE Y 1 NORTE,,,,N/A
PRIMERO DE MAYO CASI ESQ. CALLE 5 DE MAYO LOC. CALA NORTE,"https://www.google.com/maps/search/?api=1&query=18.5484909,-97.4938607",18.5484909,-97.49386,"Calle 5 de Mayo, Magdalena Cuayucatepec, Tehuacán, Puebla, México"
11 SUR EN CON SENTIDO A SAN ANDRES AZUMIATLA,"https://www.google.com/maps/search/?api=1&query=18.9011404,-98.2543929",18.9011404,-98.254392,"Municipio de Puebla, Puebla, México"
DOMICILIO CONOCIDO,,,,N/A
CARRETERA A GALAXIA ESQ CARRETERA SANTA CRUZ,"https://www.google.com/maps/search/?api=1&query=-17.8145819,-63.1560853",-17.8145819,-63.156085,"Avenida San Aurelio, Cañada Pailita, Municipio Santa Cruz de la Sierra, Provincia Andrés Ibáñez, Santa Cruz, Bolivia"
22 NORTE ENTRE 20 PONIENTE Y PORTES GIL,"https://www.google.com/maps/search/?api=1&query=18.4787044,-97.40790849999999",18.4787044,-97.4079085,"Avenida 20 Poniente, Tehuacán, Puebla, 75740, México"
CARRETERA A XUCHAPA,"https://www.google.com/maps/search/?api=1&query=18.523952,-98.4593941",18.523952,-98.459394,"Santa María Xuchapa, Izúcar de Matamoros, Puebla, México"
BOULEVARD CARMEN SERDAN SERDAN 2508 ESQ 25 NTE,,,,N/A
AUTOPISTA TLAXCO TEJOCOTAL KM 67+900,"https://www.google.com/maps/search/?api=1&query=19.61766,-98.1174721",19.61766,-98.117472,"Tlaxco, Tlaxcala, México"
AVENIDA MAGUEL HIDALGO NUMERO 712,,,,N/A
